game_id,game_date,table_id,game_duration,final_score_red,final_score_blue,winner,player_id,player_name,player_canonical_name,player_age,player_goals,team_color
G020087,24-12-14,T02,00:08:00,9,2,Red,P0670,Chloe Lopez,Chloe Lopez,21,0,Blue
G018526,24-03-16,T07,,7,0,Red,P0409,Ava Schmidt,Ava Schmidt,,4,Blue
G015462,25-11-14,T07,00:11:46,10,10,,P0004,Morgan Garcia,Morgan Garcia,25,5,Red
G014480,25-07-07,T08,,0,1,Blue,P0725,Kim Lena,Lena Kim,,0,Red
G000206,25-04-13,T14,00:51:43,2,6,Blue,P0391,Alex Andre,Alex Andre,20,4,Blue
G013446,24-09-11,T20,,2,9,Blue,P0112,Chloe Garnier,Chloe Garnier,21,5,Blue
G023127,25-06-16,T13,00:15:00,0,8,Blue,P0146,Lucas,Lucas Moreau,41,8,Blue
G021772,24-12-01,T02,,8,0,Red,P0402,Alex Kim,Alex Kim,,3,Red
G009491,24-07-22,T24,00:15:00,5,6,Blue,P0782,Sam Rossi,Sam Rossi,,0,Blue
G011035,24-10-04,T21,,8,2,Red,P0799,S. Bernard,Sarah Bernard,20,0,Blue
G002124,25-03-01,T22,,6,7,Blue,P0397,Antoine,Antoine Petit,20,2,Red
G007465,25-11-15,T17,00:07:00,10,0,Red,P0756,Jamie Schmidt,Jamie Schmidt,21,4,Red
G003258,25-06-03,T01,,7,5,Red,P0650,Jordan Laurent,Jordan Laurent,20,5,Red
G006486,25-12-19,T16,00:08:00,0,10,Blue,P0474,Mateo Laurent,Mateo Laurent,,0,Red
G006965,23-05-27,T07,,7,2,Red,P0439,L. Schmidt,Luc Schmidt,21,4,Red
G010967,23-01-26,T22,00:35:45,1,0,Red,P0189,Pierre Kim,Pierre Kim,20,1,Red
G018485,23-09-14,T30,,9,5,,P0118,Ethan Clement,Ethan Clement,35,0,Blue
G023231,24-09-17,T19,,0,5,Blue,P0307,Mateo,Mateo Thomas,,4,Blue
G011063,24-05-26,T27,,5,5,,P0203,D. Philippe,Diego Philippe,20,3,Blue
G004815,24-10-13,T08,,1,4,Blue,P0708,Taylor Thomas,Taylor Thomas,,0,Red
G014989,24-04-21,T08,,2,1,Red,P0347,Noah Martin,Noah Martin,21,0,Red
G024544,25-03-29,T06,,0,7,Blue,P0687,Richard Luc,Luc Richard,,0,Red
G011216,23-10-04,T19,00:16:00,5,7,Blue,P0650,Jordan Laurent,Jordan Laurent,20,4,Blue
G001613,24-01-18,T18,,1,7,Blue,P0766,Maria Moreau,Maria Moreau,21,1,Red
G019578,24-08-21,T28,00:08:47,5,2,,P0452,Alex Martin,Alex Martin,26,1,Red
G006323,23-12-29,T14,00:18:00,4,4,,P0362,Liam,Liam Morel,,2,Red
G020222,24-03-27,T11,,10,4,Red,P0710,Camille Kovacs,Camille Kovacs,,0,Blue
G023015,24-12-02,T13,,5,2,Red,P0470,Moreau Mohamed,Mohamed Moreau,20,0,Blue
G021440,23-09-30,T14,,8,9,Blue,P0240,Leo Schmidt,Leo Schmidt,,2,
G002489,23-07-18,T10,00:09:00,4,4,,P0486,Mohamed Faure,Mohamed Faure,18,4,Red
G023967,25-09-30,T30,,4,2,Red,P0707,Casey Faure,Casey Faure,21,3,Red
G023727,24-08-07,T14,,3,5,Blue,P0546,Alex Bianchi,Alex Bianchi,20,2,Red
G021604,25-02-27,T02,,0,4,Blue,P0656,L. Martin,Lucas Martin,41,3,Blue
G013492,24-07-05,T02,,2,1,,P0554,Youssef Martin,Youssef Martin,,two,Red
G013971,24-09-13,T07,,4,,,P0193,Taylor Clement,Taylor Clement,21,one,Blue
G012382,24-01-03,T11,,6,3,Red,P0232,Sam Nakamura,Sam Nakamura,37,3,Blue
G018394,25-04-03,T05,,6,10,Blue,P0064,Ethan Garnier,Ethan Garnier,,6,Red
G012549,25-03-22,T22,00:16:00,5,7,Blue,P0456,Ethan R.,Ethan Rousseau,24,6,Blue
G020479,23-09-28,T25,,10,9,Red,P0737,Nakamura Riley,Riley Nakamura,40,5,Blue
G003112,24-07-25,T06,,4,8,Blue,P0121,Taylor,Taylor Silva,,7,Blue
G000329,23-01-25,T29,,6,3,Red,P0308,Alex Durand,Alex Durand,,one,Blue
G005151,23-12-06,T10,00:12:00,3,8,Blue,P0061,I. Clement,Isabella Clement,,3,Red
G006931,23-10-24,T03,00:17:20,1,4,Blue,P0708,Taylor T.,Taylor Thomas,20,2,Blue
G004511,25-10-01,T24,00:10:00,3,2,Red,P0458,Diego R.,Diego Rousseau,26,1,Blue
G020194,23-02-10,T17,,7,4,Red,P0302,Carlos Garcia,Carlos Garcia,21,0,Red
G017349,23-12-09,T07,00:24:46,3,8,Blue,P0799,Sarah,Sarah Bernard,,3,Red
G006348,23-12-22,T10,00:35:27,4,2,Red,P0745,Hugo Kovacs,Hugo Kovacs,27,0,Blue
G010480,24-01-27,T09,00:33:42,9,1,Red,P0147,Lena Richard,Lena Richard,,7,Red
G016522,24-12-10,T11,,10,7,Red,P0630,Mohamed Schmidt,Mohamed Schmidt,43,2,Red
G020215,25-11-04,T08,00:19:00,10,6,Red,P0789,A. Martin,Ana Martin,20,6,Blue
G012347,23-03-02,T26,00:18:00,6,7,Blue,P0310,Maya Kovacs,Maya Kovacs,21,3,Red
G001263,24-10-19,T05,00:31:18,8,0,,P0575,Ana Bianchi,Ana Bianchi,,0,Blue
G003278,24-03-19,T30,00:35:39,0,6,Blue,P0204,Isabella Laurent,Isabella Laurent,21,0,Blue
G010666,24-12-04,T18,00:14:00,1,5,Blue,P0772,Lucas,Lucas Moreau,21,0,Red
G014647,24-11-27,T19,,9,1,Red,P0729,S. Laurent,Sam Laurent,22,3,
G001143,25-08-24,T21,00:36:56,6,9,Blue,P0368,L. Muller,Leo Muller,20,4,Red
G001886,23-04-22,T02,00:16:00,5,6,Blue,P0794,Ethan,Ethan Clement,,4,Blue
G021579,24-04-15,T09,00:31:06,9,8,Red,P0381,Moreau Julien,Julien Moreau,,1,Blue
G023265,24-04-19,T08,00:39:41,4,10,Blue,P0047,Emma Kim,Emma Kim,,2,Red
G000037,24-07-16,T20,00:59:20,2,9,Blue,P0199,Sofia P.,Sofia Petit,20,5,Blue
G003888,25-09-25,T21,00:39:21,0,9,Blue,P0266,Ava Blanc,Ava Blanc,,4,Blue
G020491,24-04-28,T20,00:37:40,1,9,Blue,P0080,Paul,Paul Bernard,,4,Blue
G005237,24-08-29,T22,00:07:00,6,9,Blue,P0075,Mila,Mila Clement,18,0,Blue
G012212,25-04-15,T28,00:05:00,2,6,Blue,P0781,Liam Andre,Liam Andre,21,1,Blue
G019932,23-01-11,T22,,1,3,Blue,P0532,Olivia Kim,Olivia Kim,21,0,Red
G011865,25-01-15,T02,,9,5,Red,P0751,Lena Martin,Lena Martin,20,0,Blue
G011198,23-01-25,T05,00:20:00,8,5,Red,P0717,Mila Mercier,Mila Mercier,,8,Red
G004607,25-11-18,T29,00:05:00,7,9,Blue,P0425,Bianchi Maria,Maria Bianchi,,9,Blue
G016895,25-02-23,T04,00:42:52,1,5,Blue,P0497,C. Clement,Casey Clement,21,1,Red
G007687,23-08-09,T10,,3,5,Blue,P0135,Sarah Rousseau,Sarah Rousseau,21,1,Red
G002724,23-07-22,T26,,7,0,Red,P0433,Lena Mercier,Lena Mercier,36,0,Blue
G009820,24-05-08,T14,00:09:00,9,10,Blue,P0637,Pierre Lopez,Pierre Lopez,18,4,Blue
G020639,24-10-25,T26,00:11:00,8,,Red,P0514,Leo Philippe,Leo Philippe,,3,Blue
G014626,24-01-11,T29,00:14:00,7,4,Red,P0337,Diego Morel,Diego Morel,20,2,Red
G016349,24-08-06,T09,00:50:51,4,9,Blue,P0369,Lena Kim,Lena Kim,29,4,Red
G002066,24-01-19,T07,,6,,,P0474,Mateo Laurent,Mateo Laurent,21,0,Blue
G015978,24-09-02,T01,,5,1,Red,P0589,Casey Lopez,Casey Lopez,20,0,Blue
G014548,23-02-21,T11,,1,2,Blue,P0780,Ana,Ana Girard,20,1,Blue
G019381,24-01-02,T22,,9,8,Red,P0316,R. Lopez,Riley Lopez,,2,Blue
G001166,23-08-28,T23,,2,3,Blue,P0464,Liam,Liam Bernard,,0,Blue
G013627,24-11-26,T25,,9,9,,P0333,Mohamed F.,Mohamed Faure,26,5,Red
G021283,24-07-24,T23,,9,10,Blue,P0483,Youssef Bernard,Youssef Bernard,45,3,Red
G005522,24-05-25,T27,00:11:00,7,3,Red,P0075,Mila Clement,Mila Clement,20,1,Blue
G022447,23-07-07,T11,,2,2,,P0239,Hugo Kovacs,Hugo Kovacs,,one,Blue
G001074,23-05-23,T16,00:08:46,6,6,,P0766,Maria M.,Maria Moreau,,3,Blue
G012543,24-08-10,T23,00:15:00,4,10,Blue,P0682,Jordan Kim,Jordan Kim,,9,Blue
G024630,24-09-23,T22,00:42:52,6,9,Blue,P0439,Luc Schmidt,Luc Schmidt,,4,Red
G004089,24-05-21,T02,,2,8,Blue,P0330,Carlos Blanc,Carlos Blanc,42,1,Red
G016288,24-09-27,T06,00:14:00,5,2,Red,P0612,Pierre Kovacs,Pierre Kovacs,20,2,Blue
G010766,24-05-22,T09,,1,6,Blue,P0137,L. Kovacs,Lena Kovacs,26,1,Red
G013037,25-12-28,T09,,5,2,Red,P0495,Olivia Laurent,Olivia Laurent,,2,Blue
G016577,25-11-06,T30,,10,8,Red,P0043,Taylor A.,Taylor Andre,21,1,Blue
G020770,25-12-19,T03,,9,5,Red,P0739,Morgan Muller,Morgan Muller,17,3,Blue
G014942,25-06-17,T17,,4,10,Blue,P0723,Maya Richard,Maya Richard,20,1,Blue
G015710,25-01-29,T22,00:12:18,5,,,P0612,Pierre Kovacs,Pierre Kovacs,20,3,Blue
G011302,24-05-16,T01,,10,8,Red,P0436,Morel Alex,Alex Morel,21,6,Red
G006045,24-08-26,T03,,8,8,,P0690,Jamie Lopez,Jamie Lopez,20,5,Blue
G007615,25-11-29,T02,,0,,Red,P0405,M. Martin,Mateo Martin,37,0,Red
G015675,24-04-20,T04,,7,3,Red,P0428,Ethan Moreau,Ethan Moreau,,1,Blue
G023683,23-02-28,T04,,5,2,Red,P0056,Robert Pierre,Pierre Robert,24,2,Blue
G003036,23-03-12,T13,,9,6,Red,P0334,Bianchi Mila,Mila Bianchi,,6,Red
G022853,23-10-23,T25,00:12:37,6,4,Red,P0088,Carlos Andre,Carlos Andre,19,2,Blue
G014000,23-02-10,T23,00:46:00,5,7,Blue,P0348,Julie,Julie Blanc,37,0,Blue
G016252,24-11-22,T23,,4,2,Red,P0435,Julien Leroy,Julien Leroy,20,0,Blue
G001290,25-03-26,T03,00:14:59,10,6,Red,P0532,Olivia,Olivia Kim,,0,Blue
G019461,25-10-18,T06,,6,2,Red,P0178,Olivia,Olivia Richard,42,5,Red
G012144,25-06-14,T02,00:30:04,10,3,Red,P0295,Ethan,Ethan Andre,20,8,Red
G004520,23-04-04,T15,00:15:00,3,3,,P0753,Philippe Ava,Ava Philippe,20,1,Red
G011752,23-08-23,T09,00:11:00,4,7,Blue,P0403,Chloe Mercier,Chloe Mercier,20,6,Blue
G022007,25-03-03,T05,,5,,Blue,P0321,Diego Faure,Diego Faure,20,2,Blue
G023372,24-12-18,T12,,4,9,Blue,P0569,Eric,Eric Garcia,,3,Blue
G023124,24-05-16,T30,,4,8,Blue,P0465,Mateo Leroy,Mateo Leroy,,3,Blue
G008396,23-11-21,T03,00:38:40,2,8,Blue,P0639,Maria Durand,Maria Durand,20,0,Blue
G000284,24-11-28,T14,00:17:21,10,1,Red,P0110,M. Bianchi,Maria Bianchi,,5,Red
G021915,24-10-06,T09,,9,3,Red,P0583,Hugo. Silva,Hugo Silva,21,2,Blue
G012600,23-11-12,T29,,10,7,,P0434,Garcia Maya,Maya Garcia,20,ten,Red
G013491,23-01-29,T01,,10,7,Red,P0646,Silva Leo,Leo Silva,20,6,Blue
G007597,25-09-17,T21,,1,8,Blue,P0552,Emma Petit,Emma Petit,,0,Blue
G000020,25-04-02,T02,,5,4,Red,P0759,I. Robert,Isabella Robert,21,4,Blue
G004265,23-07-06,T09,,0,2,Blue,P0760,Ethan R.,Ethan Robert,20,1,Blue
G008324,23-04-01,T01,,4,0,Red,P0032,M. Silva,Mateo Silva,,3,Red
G016471,24-07-19,T05,00:19:31,2,7,Blue,P0416,Paul,Paul Philippe,38,2,Red
G008186,24-05-28,T17,,5,9,Blue,P0032,Mateo Silva,Mateo Silva,21,2,Red
G006438,25-12-04,T19,00:53:20,3,4,Blue,P0012,M. Blanc,Maria Blanc,21,3,Red
G013286,23-09-08,T26,00:24:02,9,2,,P0671,Sarah Silva,Sarah Silva,21,7,Red
G002290,24-05-29,T18,00:19:37,7,8,Blue,P0631,Mila L.,Mila Leroy,21,2,Blue
G018277,25-10-04,T24,,10,6,Red,P0146,Lucas,Lucas Moreau,,6,Red
G004734,25-12-27,T30,,2,3,Blue,P0728,J. Durand,Jamie Durand,37,2,Red
G024664,25-03-08,T04,,8,2,Red,P0385,Maria Durand,Maria Durand,,0,Blue
G015742,25-05-08,T25,,1,7,Blue,P0355,Olivia,Olivia Garnier,20,1,Red
G003204,25-04-13,T13,,0,5,Blue,P0007,Philippe Sam,Sam Philippe,21,3,Blue
G012921,24-06-20,T06,,5,,Blue,P0538,Youssef F.,Youssef Faure,20,2,Red
G000560,23-08-08,T08,,2,6,Blue,P0293,Sofia. Robert,Sofia Robert,20,1,Blue
G015838,24-08-20,T09,,2,0,,P0502,Ana Kim,Ana Kim,21,0,Blue
G022801,25-12-06,T09,,7,9,Blue,P0626,Diego Kim,Diego Kim,,5,Blue
G024180,25-10-20,T14,,1,5,Blue,P0327,Clement Diego,Diego Clement,20,1,Red
G008612,25-09-27,T23,00:06:00,0,0,,P0241,Lucas Nakamura,Lucas Nakamura,21,0,Red
G002297,25-11-15,T01,00:10:00,8,3,,P0524,Mateo B.,Mateo Blanc,,3,Blue
G016548,23-12-24,T11,00:16:06,9,10,Blue,P0414,Martin Antoine,Antoine Martin,,5,Blue
G022189,25-02-19,T28,00:39:50,4,,,P0112,Chloe Garnier,Chloe Garnier,21,3,Red
G005629,25-07-16,T18,,8,7,Red,P0024,Mila Schmidt,Mila Schmidt,21,7,Red
G006380,25-02-19,T16,,7,0,,P0318,M. Bianchi,Morgan Bianchi,,7,Red
G020624,23-04-02,T09,00:09:29,8,1,Red,P0641,Hugo Lopez,Hugo Lopez,,1,Blue
G002469,23-05-30,T07,,2,1,Red,P0454,C. Silva,Camille Silva,,2,Red
G020148,25-12-10,T16,,5,1,Red,P0429,Pierre Kovacs,Pierre Kovacs,20,3,Red
G021871,23-08-02,T11,00:40:55,7,8,Blue,P0062,M. Rossi,Mila Rossi,,5,Blue
G022477,23-03-10,T04,00:12:00,0,3,Blue,P0668,Taylor,Taylor Faure,21,0,Red
G003555,24-02-19,T19,,10,10,,P0324,Casey Faure,Casey Faure,,0,Red
G006487,25-05-21,T29,00:06:00,9,1,,P0667,Maria Petit,Maria Petit,21,1,Blue
G023819,23-04-26,T22,,8,1,Red,P0198,Hugo Rousseau,Hugo Rousseau,,6,Red
G010471,23-01-06,T05,00:19:00,1,8,Blue,P0099,Olivia Martin,Olivia Martin,17,0,Red
G003593,25-04-05,T14,,4,1,Red,P0495,Olivia Laurent,Olivia Laurent,,2,Red
G021467,23-05-16,T08,00:47:24,1,2,Blue,P0284,Camille Silva,Camille Silva,20,1,Blue
G022120,23-10-16,T10,,7,3,Red,P0769,Rousseau Eric,Eric Rousseau,,0,Blue
G023254,25-11-20,T09,00:13:00,6,3,Red,P0249,Sam K.,Sam Kovacs,,1,Red
G005981,24-06-15,T17,,2,8,Blue,P0134,Morgan Bernard,Morgan Bernard,20,5,Blue
G001430,23-06-24,T19,,0,0,,P0288,Julien,Julien Garcia,21,0,Red
G014428,25-01-23,T30,00:13:00,0,9,Blue,P0241,Lucas Nakamura,Lucas Nakamura,,0,Red
G019996,23-05-17,T19,00:13:35,5,7,Blue,P0721,Alex A.,Alex Andre,,4,Blue
G000715,25-05-08,T18,00:58:00,9,5,,P0696,Sofia Leroy,Sofia Leroy,20,0,Blue
G005296,25-04-15,T30,00:18:00,6,8,Blue,P0670,Chloe Lopez,Chloe Lopez,20,6,Blue
G007301,23-07-23,T20,00:43:22,0,8,Blue,P0001,Casey,Casey Philippe,,1,Blue
G018094,25-06-21,T26,00:05:40,9,8,Red,P0340,Richard Sofia,Sofia Richard,,7,Red
G003675,25-03-17,T10,00:30:59,0,9,Blue,P0582,Ava Schmidt,Ava Schmidt,21,5,Blue
G007279,25-02-27,T18,00:12:00,2,4,Blue,P0085,Lucas Girard,Lucas Girard,29,2,Red
G018801,23-04-08,T16,,1,6,Blue,P0300,Leo Garcia,Leo Garcia,,6,Blue
G010484,25-10-05,T12,00:23:13,5,9,Blue,P0493,J. Thomas,Jordan Thomas,21,0,Red
G015694,25-07-21,T04,,4,1,Red,P0199,Sofia Petit,Sofia Petit,,2,Red
G021322,24-07-20,T30,00:14:00,0,9,Blue,P0634,C. Kovacs,Chris Kovacs,35,0,Red
G008577,25-07-24,T23,00:15:00,5,1,Red,P0651,Luc Rousseau,Luc Rousseau,45,1,Blue
G011692,25-11-08,T03,00:19:00,2,10,Blue,P0514,L. Philippe,Leo Philippe,21,0,Red
G008541,24-11-04,T01,00:08:00,3,7,Blue,P0386,Luc Richard,Luc Richard,30,1,Red
G001652,25-09-07,T24,,2,0,Red,P0073,Julien A.,Julien Andre,43,0,Blue
G012334,24-07-18,T01,,3,4,Blue,P0724,Taylor Lopez,Taylor Lopez,,3,Red
G001231,25-04-17,T06,00:42:57,8,8,,P0588,Casey F.,Casey Faure,,5,Red
G006283,25-06-25,T15,,1,9,Blue,P0155,Mohamed R.,Mohamed Robert,,1,Red
G022387,24-06-20,T29,,6,3,Red,P0210,Emma Laurent,Emma Laurent,21,1,Red
G007056,25-11-25,T10,,8,4,Red,P0207,Casey Nakamura,Casey Nakamura,21,1,Red
G024773,24-04-15,T13,,9,3,Red,P0257,Paul Moreau,Paul Moreau,44,3,Red
G021606,25-11-07,T27,,10,2,Red,P0096,Antoine Nakamura,Antoine Nakamura,21,1,Blue
G013440,23-04-17,T03,00:25:44,6,7,Blue,P0611,Lena Kim,Lena Kim,21,1,Red
G024942,24-12-13,T04,,1,2,Blue,P0079,Bianchi Emma,Emma Bianchi,34,0,Red
G013780,24-01-28,T06,00:33:36,8,2,,P0320,L. Schmidt,Lucas Schmidt,23,8,Red
G004983,23-07-02,T24,,7,0,,P0674,Julien Kovacs,Julien Kovacs,,2,Red
G012214,25-06-30,T22,,1,1,,P0157,Jordan,Jordan Petit,23,0,Blue
G007387,25-12-09,T02,,10,0,,P0304,Chris. Muller,Chris Muller,33,0,Blue
G024446,24-09-05,T20,,5,10,Blue,P0574,Lopez Youssef,Youssef Lopez,21,6,Blue
G022175,25-11-08,T26,,9,2,Red,P0727,Julie Bernard,Julie Bernard,20,1,Blue
G022437,24-11-01,T22,,4,0,Red,P0579,Sofia,Sofia Faure,,3,Red
G021597,24-02-19,T17,00:14:00,1,,,P0547,Emma M.,Emma Mercier,21,0,Blue
G011636,24-07-24,T24,,9,9,,P0640,Maya M.,Maya Martin,21,1,Red
G002801,25-06-03,T02,,6,6,,P0733,Julien Faure,Julien Faure,20,2,
G016303,24-06-06,T22,,8,5,Red,P0053,Emma Martin,Emma Martin,20,3,Blue
G012635,25-07-10,T08,00:06:00,3,8,Blue,P0259,Emma R.,Emma Rousseau,,0,Blue
G017170,24-12-03,T21,00:19:29,5,8,Blue,P0768,Alex Thomas,Alex Thomas,,0,Blue
G002590,25-03-04,T26,00:27:12,6,10,Blue,P0397,Antoine Petit,Antoine Petit,21,0,Blue
G002456,25-11-13,T06,00:19:00,10,5,Red,P0701,Carlos,Carlos Kim,,10,Red
G024057,25-07-08,T28,,8,5,,P0209,Isabella Thomas,Isabella Thomas,20,5,Blue
G000132,23-12-17,T03,,1,9,Blue,P0792,Taylor,Taylor Thomas,35,1,Red
G019388,25-12-09,T24,,9,5,Red,P0086,Morgan Kovacs,Morgan Kovacs,21,2,Blue
G002332,23-09-09,T14,,7,7,,P0148,Taylor Faure,Taylor Faure,21,2,Blue
G016130,24-06-22,T23,,1,0,,P0108,Ava,Ava Blanc,20,1,Red
G021862,23-01-02,T13,00:17:00,3,7,Blue,P0339,Ana Martin,Ana Martin,,3,
G005423,24-11-11,T10,00:13:00,5,3,Red,P0436,Alex Morel,Alex Morel,,0,Blue
G009956,24-02-03,T27,,9,7,Red,P0204,Isabella Laurent,Isabella Laurent,,5,Red
G009021,25-10-28,T05,00:35:52,9,1,Red,P0514,Leo Philippe,Leo Philippe,20,3,Red
G005627,25-04-29,T23,00:19:00,5,0,Red,P0072,Taylor,Taylor Garnier,,0,Blue
G006971,24-07-30,T30,,0,6,Blue,P0552,Emma Petit,Emma Petit,,0,Red
G020016,25-08-24,T18,00:57:34,0,10,Blue,P0613,Mateo Silva,Mateo Silva,33,0,Red
G011075,24-12-29,T12,,8,10,Blue,P0465,Mateo L.,Mateo Leroy,,2,Blue
G008765,25-12-05,T16,,0,3,Blue,P0434,Maya Garcia,Maya Garcia,,0,Red
G020363,25-09-04,T30,00:11:00,3,3,,P0236,Isabella Nakamura,Isabella Nakamura,,3,Blue
G020584,25-12-09,T13,,10,7,Red,P0082,Leo Faure,Leo Faure,,10,Red
G013668,24-12-14,T08,,7,5,,P0398,Ava Andre,Ava Andre,42,4,Red
G021995,23-04-04,T10,,7,,Red,P0638,Youssef,Youssef Kovacs,20,3,Red
G023023,25-06-07,T05,,2,3,Blue,P0310,Maya Kovacs,Maya Kovacs,37,2,Blue
G011313,23-11-30,T08,,6,3,Red,P0162,Garcia Isabella,Isabella Garcia,,6,Red
G023187,24-06-24,T02,00:14:00,0,4,Blue,P0227,Mercier Antoine,Antoine Mercier,20,0,Red
G008094,24-09-21,T27,00:17:00,2,1,,P0487,Paul P.,Paul Petit,24,ten,Blue
G016598,23-01-17,T03,,5,4,Red,P0400,Leo L.,Leo Laurent,25,0,Blue
G001993,25-09-10,T11,,9,,,P0305,Garcia Hugo,Hugo Garcia,20,9,Red
G003959,24-12-09,T04,00:13:20,1,5,Blue,P0694,Ethan,Ethan Rousseau,20,4,Blue
G020991,25-10-24,T16,00:50:33,2,,,P0157,Jordan Petit,Jordan Petit,,7,Blue
G018999,24-12-15,T28,00:19:00,6,1,Red,P0016,Leo Silva,Leo Silva,,1,Red
G020361,25-10-13,T23,00:27:37,7,3,,P0296,Faure Pierre,Pierre Faure,,0,Blue
G024286,23-05-26,T10,,7,0,Red,P0067,Youssef Martin,Youssef Martin,20,0,Blue
G007797,23-04-23,T03,,3,7,Blue,P0185,Pierre Richard,Pierre Richard,,5,Blue
G015019,24-02-05,T12,,6,6,,P0375,Thomas Sarah,Sarah Thomas,,5,Red
G008684,25-08-16,T15,00:15:00,5,0,Red,P0050,Jordan R.,Jordan Richard,,0,Blue
G019787,25-01-10,T18,,9,1,Red,P0451,Faure Youssef,Youssef Faure,21,0,Red
G020209,23-09-16,T15,00:17:00,3,0,Red,P0115,Richard Casey,Casey Richard,,3,Red
G000407,24-09-25,T03,00:39:35,0,9,Blue,P0131,Richard Mohamed,Mohamed Richard,21,3,Blue
G021584,25-09-27,T02,00:10:29,2,5,Blue,P0134,Morgan,Morgan Bernard,32,2,Blue
G009932,25-07-11,T30,,4,0,Red,P0673,Chloe Robert,Chloe Robert,21,1,Red
G024129,23-11-04,T30,00:09:00,9,9,,P0693,Ana Durand,Ana Durand,21,8,Red
G023070,23-08-16,T13,,9,0,,P0083,Eric R.,Eric Rossi,35,0,Blue
G005309,23-07-19,T29,,4,9,Blue,P0286,Jamie R.,Jamie Robert,41,0,Red
G018662,24-03-18,T24,00:06:00,1,10,Blue,P0343,Maria Martin,Maria Martin,21,one,Blue
G001654,25-01-12,T28,00:33:23,1,1,,P0763,Ava Philippe,Ava Philippe,20,0,Red
G023635,23-03-08,T10,00:20:00,6,3,Red,P0578,Jamie Kim,Jamie Kim,21,0,Blue
G011369,23-10-04,T13,,0,1,Blue,P0485,Sofia Morel,Sofia Morel,,0,Blue
G005620,25-10-01,T03,,9,4,Red,P0428,Moreau Ethan,Ethan Moreau,21,3,Red
G021829,23-11-29,T04,,3,7,Blue,P0276,Mateo Rousseau,Mateo Rousseau,20,0,Red
G015189,25-09-28,T15,,0,1,Blue,P0611,Lena. Kim,Lena Kim,,0,Red
G005627,25-04-29,T23,00:19:00,5,0,Red,P0487,Paul Petit,Paul Petit,,5,Red
G003164,23-02-14,T30,00:07:00,9,4,Red,P0197,Taylor Nakamura,Taylor Nakamura,,0,Red
G003529,24-08-14,T19,00:19:12,0,8,Blue,P0265,Sam Bernard,Sam Bernard,,3,Blue
G013485,24-11-25,T14,00:16:00,5,2,Red,P0759,Isabella Robert,Isabella Robert,,5,Red
G015551,25-04-14,T25,,6,10,Blue,P0332,L. Rossi,Leo Rossi,,3,Red
G022690,23-08-03,T04,00:08:33,5,,,P0037,Garnier Morgan,Morgan Garnier,21,5,Blue
G022963,24-12-04,T09,,1,10,Blue,P0629,Martin Riley,Riley Martin,20,0,Red
G006906,23-10-04,T14,00:13:00,3,2,,P0463,Chloe Moreau,Chloe Moreau,20,2,Red
G006986,24-07-20,T12,,1,10,Blue,P0233,Luc Robert,Luc Robert,43,0,Red
G024640,25-04-15,T28,00:12:00,6,6,,P0470,Mohamed Moreau,Mohamed Moreau,,2,Red
G021560,24-03-18,T19,00:19:06,4,2,Red,P0416,Paul Philippe,Paul Philippe,16,3,Red
G004608,23-10-14,T04,00:14:34,6,6,,P0308,A. Durand,Alex Durand,23,6,Blue
G011917,25-02-17,T25,00:40:46,2,1,,P0117,P. Philippe,Paul Philippe,,2,Red
G007522,25-06-26,T30,00:15:00,9,8,Red,P0576,Jordan R.,Jordan Robert,,0,Blue
G008677,25-05-20,T30,00:38:34,5,8,Blue,P0205,Morgan N.,Morgan Nakamura,20,3,Red
G014399,23-12-18,T06,00:12:00,3,8,Blue,P0158,Julien Philippe,Julien Philippe,43,2,Blue
G005179,24-07-07,T20,00:07:35,3,6,Blue,P0519,Sofia,Sofia Silva,21,3,Blue
G016371,23-05-24,T22,,5,8,Blue,P0041,Noah,Noah Garcia,23,4,Blue
G020800,23-03-04,T08,,10,9,Red,P0156,C. Nakamura,Camille Nakamura,,8,Red
G018478,24-12-03,T01,,6,7,Blue,P0769,Eric Rousseau,Eric Rousseau,,one,Blue
G006958,23-07-11,T23,,0,,Blue,P0596,Julien,Julien Robert,20,0,Red
G022391,23-04-26,T08,,9,0,,P0470,Mohamed Moreau,Mohamed Moreau,31,3,Red
G016797,24-03-31,T29,,6,2,Red,P0333,Mohamed F.,Mohamed Faure,20,3,Red
G016722,25-09-25,T29,,2,7,Blue,P0318,Morgan,Morgan Bianchi,20,3,Blue
G019443,24-01-22,T17,,9,5,Red,P0468,Lucas Robert,Lucas Robert,45,0,Red
G005116,24-01-11,T13,,2,7,Blue,P0232,Nakamura Sam,Sam Nakamura,42,0,Red
G004136,23-05-23,T18,,7,2,Red,P0524,Mateo Blanc,Mateo Blanc,20,3,Red
G018522,24-09-05,T02,,9,,Blue,P0631,M. Leroy,Mila Leroy,,4,Blue
G009415,25-12-21,T09,,1,5,Blue,P0128,Y. Robert,Youssef Robert,,2,Blue
G006074,24-12-27,T23,,1,10,Blue,P0144,Maria Faure,Maria Faure,,2,Blue
G003512,25-01-08,T08,00:14:00,2,4,Blue,P0644,Morgan Bianchi,Morgan Bianchi,21,0,Blue
G004813,23-07-22,T19,00:09:14,0,5,Blue,P0602,Eric L.,Eric Laurent,21,2,Blue
G021641,24-11-17,T11,00:18:00,10,6,,P0526,Liam Lopez,Liam Lopez,,4,Blue
